MUNI,San Bruno Ave & Wayland St   ,6373,37.72637,-122.40301,06,075,025702,060750257021009,60500
MUNI,Santa Clara Ave & Monterey Blvd,6374,37.733202,-122.465798,06,075,030900,060750309005000,144900
MUNI,Santa Clara Ave & Saint Francis Blvd,6375,37.734861,-122.466154,06,075,030900,060750309001013,144900
MUNI,Scott St & North Point St  ,6376,37.80308,-122.44183,06,075,012700,060750127001020,99861
MUNI,Main St. & Howard St.,7620,37.790545,-122.393303,06,075,061500,060750615003009,112328
MUNI,26th St & Mission St  ,3519,37.749001,-122.417818,06,075,020900,060750209002004,47407
MUNI,Laguna Honda Blvd/Forest Hill Sta,7269,37.747836,-122.45879,06,075,030400,060750304001012,126818
MUNI,25th St & Wisconsin St  ,3513,37.752162,-122.398293,06,075,061400,060750614001017,72143
MUNI,25th St & Wisconsin St  ,3512,37.75224,-122.39831,06,075,061400,060750614001018,72143
MUNI,25th St & Potrero Ave   ,3511,37.751407,-122.40668,06,075,022903,060750229031006,67368
MUNI,25th St & Noe St  ,3510,37.74978,-122.431762,06,075,021400,060750214003005,101222
MUNI,26th St & De Haro St  ,3517,37.750753,-122.400024,06,075,980900,060759809001057,149914
MUNI,26th St & De Haro St  ,3516,37.75086,-122.40015,06,075,061400,060750614001016,72143
MUNI,24th St & Noe St  ,7263,37.751377,-122.431991,06,075,021400,060750214003001,101222
MUNI,26th St & Castro St  ,3514,37.74815,-122.43363,06,075,021400,060750214003006,101222
MUNI,Rhode Island St & Southern Heights Ave,6204,37.758499,-122.40207,06,075,022704,060750227042012,135505
MUNI,Rhode Island St & 26th St  ,6200,37.750727,-122.401342,06,075,061400,060750614001024,72143
MUNI,Rhode Island St & Alameda St  ,6201,37.768742,-122.403038,06,075,060700,060750607002001,104545
MUNI,Rhode Island St & Alameda St  ,6202,37.768573,-122.402843,06,075,060700,060750607002006,104545
MUNI,Rhode Island St & Mariposa St ,6203,37.763264,-122.402525,06,075,022704,060750227041010,135505
MUNI,Ripley St & Alabama St  ,6208,37.744368,-122.410465,06,075,025200,060750252002011,98815
MUNI,Ripley St & Alabama St  ,6209,37.74428,-122.41051,06,075,025200,060750252002010,98815
MUNI,Mcallister St & Webster St  ,5407,37.77886,-122.4296,06,075,016100,060750161002001,20438
MUNI,Van Ness Ave & Geary Blvd  ,6808,37.78578,-122.42155,06,075,015100,060750151002003,78774
MUNI,Mcallister St & Webster St  ,5406,37.77885,-122.4305,06,075,016100,060750161003004,20438
MUNI,Van Ness Ave & Bay St,6806,37.804287,-122.424996,06,075,010200,060750102003002,89096
MUNI,Van Ness Ave & Geary Blvd   ,6807,37.785683,-122.421403,06,075,015100,060750151002007,78774
MUNI,Van Ness Ave & Eddy St  ,6804,37.7832,-122.42073,06,075,012402,060750124023003,18908
MUNI,Van Ness Ave & Eddy St  ,6805,37.7825,-122.42089,06,075,016000,060750160001008,61675
MUNI,Mcallister St & Van Ness Ave  ,5405,37.77999,-122.420144,06,075,012402,060750124022008,18908
MUNI,Van Ness Ave & Chestnut St  ,6800,37.80258,-122.42464,06,075,010200,060750102003008,89096
MUNI,Van Ness Ave & Chestnut St  ,6801,37.802431,-122.424905,06,075,012901,060750129012005,84949
MUNI,Mcallister St & Van Ness Ave  ,5404,37.78009,-122.42071,06,075,016000,060750160001015,61675
MUNI,Mcallister St & Polk St  ,5403,37.780168,-122.4187,06,075,012402,060750124022008,18908
MUNI,Lombard & Richardson Ave,7028,37.798668,-122.445108,06,075,012800,060750128003005,104801
MUNI,Mcallister St & Polk St  ,5402,37.78031,-122.41901,06,075,012402,060750124022006,18908
MUNI,Jerrold Ave & Selby St   ,5182,37.742775,-122.396936,06,075,980900,060759809001096,149914
MUNI,8th St & Harrison St   ,3206,37.773536,-122.408376,06,075,018000,060750180002031,111375
